sim,total_ret,annual_ret,max_dd,sharpe,calmar,final_nav
30,192.4218540891066,17.273860959072017,-47.030141386788316,0.5679676314926951,0.3672934090715828,29242.18540891066
31,367.73540705099305,25.745733914225255,-56.0028166399812,0.7043465859993495,0.4597221257590286,46773.54070509931
32,9.335350827295596,1.334154150947131,-60.95283147251324,0.2490840380350921,0.021888304754944316,10933.535082729559
33,532.6130957034123,31.512458033356715,-60.03159496805579,0.8136992058177206,0.5249312141402411,63261.30957034123
34,403.00500551474244,27.110558571944598,-51.74396926344509,0.7557343720309693,0.5239365854195699,50300.500551474244
35,104.17458665705568,11.181986200608772,-60.193611546633186,0.45791340081794046,0.18576699276377304,20417.458665705566
36,226.2715088001277,19.196949788034523,-48.753355247872776,0.613566929448073,0.3937564848702825,32627.15088001277
37,392.3721192223518,26.7079142355235,-43.39729128283061,0.7351625638174863,0.6154281395458897,49237.211922235176
38,368.97966405404895,25.79535090987115,-47.95370191004494,0.7574622845429123,0.5379219931395485,46897.96640540489
39,739.0288479608428,37.14450743731521,-30.7098833622387,1.017958763734007,1.209529420843995,83902.88479608428
40,1002.8160204339983,42.82654837322424,-46.72510869292925,1.038217011057114,0.9165639111654981,110281.60204339983
41,314.1582590644961,23.49448486977115,-63.648829251710126,0.678746124905998,0.3691267403656116,41415.82590644961
42,619.8781548783649,34.060454523419835,-46.05130930833925,0.8933507769638368,0.7396196771597972,71987.81548783649
43,38.653491738152155,4.972695466383281,-72.70395301642667,0.3244518805832775,0.0683964937265482,13865.349173815215
44,147.00540108318418,14.370986323295831,-47.465525015950746,0.5307724056228672,0.30276682536359756,24700.54010831842
45,116.33756476831687,12.141459463483795,-49.144502897972906,0.4697797081979857,0.24705630838692644,21633.756476831688
46,3714.2373427580333,71.72552469657305,-44.763534175589356,1.4048135059545197,1.6023204158818791,381423.7342758033
47,327.6349332257352,24.083116585084262,-54.448627868884195,0.6822623363826955,0.44230897136798303,42763.49332257352
48,207.25942383746516,18.138983900645567,-61.670911312440154,0.6214076434766992,0.29412543960553733,30725.942383746515
49,1031.2895037308035,43.36822526904265,-37.58412671838124,1.0700158075098116,1.1538973778478823,113128.95037308036
50,589.0300578563583,33.19138810852393,-56.41108972869934,0.8675463031626082,0.5883840973140729,68903.00578563583
51,2935.7434596576163,66.0016604050144,-65.70316125521036,1.2935551069934277,1.0045431474544213,303574.34596576163
52,636.4140717311992,34.513331583581454,-41.93056741443117,0.894051672148968,0.8231067145469408,73641.40717311992
53,2790.3351478089307,64.79610175432549,-43.59211079931565,1.3546628328692876,1.4864180826807478,289033.51478089305
54,1645.6448424832085,52.9069255819457,-45.4721539335457,1.0947563356725067,1.1635016379313237,174564.48424832086
55,232.48002939001907,19.531068771113723,-57.05721943800233,0.6576249828418173,0.3423067048042175,33248.002939001904
56,80.3374913485081,9.151094646060255,-76.64068823191528,0.413629583212665,0.1194025635360812,18033.74913485081
57,577.4167489092446,32.855611421574494,-48.61151916843295,0.8481466003217053,0.6758811899651569,67741.67489092446
58,59.6631028538114,7.195200038477689,-47.14721523091936,0.3769320257062813,0.15261134731365947,15966.31028538114
59,378.3099305026528,26.1638818795332,-56.37062445841239,0.7430785058417829,0.4641403591126738,47830.99305026528
60,670.9136122834936,35.4309723147183,-45.44135518185765,0.8781480009080435,0.7797076511675873,77091.36122834937
61,1251.9521205027957,47.21252293220355,-47.399074419999714,1.117093661115027,0.9960642377498103,135195.21205027957
62,457.148186362601,29.054952103111997,-52.95708553799543,0.7850239694340273,0.5486508898278734,55714.818636260105
63,388.13224240025335,26.545291969779793,-66.48190178520959,0.708490575557642,0.3992859899757771,48813.22424002534
64,1397.571051925332,49.46582977761918,-50.23930085876651,1.150333128369679,0.9846042626404828,149757.1051925332
65,620.8992935952756,34.088676212560685,-39.518825304032646,0.9173092887560693,0.8625933577302499,72089.92935952757
66,1656.1435112550803,53.04313742148159,-61.614416689286834,1.1308071340556631,0.8608884133233129,175614.35112550802
67,468.69544574662063,29.44868444930442,-40.38730191127517,0.8378289365890093,0.7291570136078599,56869.54457466206
68,506.965445706931,30.70667665635316,-45.227726191312776,0.8429096784810323,0.6789347871804181,60696.544570693106
69,195.31731428484073,17.445574344621907,-69.21293000861888,0.5757986334158458,0.2520565787700284,29531.731428484072
70,230.59653012922098,19.430271386249775,-42.78500046034419,0.612927110563634,0.4541374588568478,33059.6530129221
71,236.28546653326748,19.733245845228087,-40.617234305423786,0.6484387427170986,0.4858343061184997,33628.546653326746
72,1262.639714823325,47.384759376435845,-60.98699131179084,1.1420455421706788,0.7769650274135556,136263.9714823325
73,392.7377477233738,26.721882156378783,-42.343129579316845,0.7851172478569326,0.6310795262859242,49273.774772337376
74,423.0049157914018,27.848666241487187,-57.09511092426265,0.7382941091004894,0.48775921073923084,52300.49157914018
75,-42.7570150277089,-7.950295240402161,-79.05460788096306,-0.04752653722558008,-0.10056713268850014,5724.29849722911
76,135.70528261914413,13.578428663151731,-52.75155040156038,0.5099091603796432,0.2574034044457219,23570.528261914413
77,1160.728049459236,45.69322663371664,-48.0581439419179,1.0420313226068674,0.9507904984624573,126072.80494592359
78,451.8112244152126,28.870622605297335,-41.361465467402994,0.8520721535132451,0.6980077296354573,55181.122441521264
79,605.1283596977052,33.64895754846191,-61.35089339605588,0.9189103638066833,0.5484672787279269,70512.83596977052
80,1319.1298041877446,48.27646721244396,-48.82061518630365,1.11272247856451,0.988854135250382,141912.98041877447
81,116.93217631444277,12.187176561961932,-72.8179183784852,0.4822484393089418,0.16736507762576688,21693.217631444277
82,40.974984311064674,5.231848596877597,-73.00625694775452,0.3219105829629515,0.07166301650859414,14097.498431106467
83,593.0755053071327,33.307223217300844,-46.33011091556205,0.8667771564696609,0.7189109319855549,69307.55053071327
84,615.4369849634262,33.93731389800858,-46.556165398861964,0.877867194203644,0.7289542342513922,71543.69849634262
85,629.0761382157241,34.3134440901091,-71.39923299745159,0.835443312664205,0.48058561205179656,72907.6138215724
86,3043.6465418514435,66.86487794329832,-29.03198213895557,1.4390389624854765,2.303145462933376,314364.65418514435
87,1814.4700969691457,55.01753101942191,-38.89526042463739,1.126817309490964,1.4145047601885241,191447.00969691455
88,466.75863909682744,29.38312226041344,-62.20208101756446,0.8536788854096099,0.47238165958010814,56675.86390968275
89,970.5410249558121,42.19795870769152,-62.5801872976812,0.9266386384520117,0.67430221176815,107054.1024955812
90,571.2007746785699,32.673869607115776,-47.124129388891475,0.9491994531040026,0.6933575225862518,67120.077467857
91,24.37579368140339,3.2923182734138523,-59.01282479650437,0.27876290651943186,0.05578987762010798,12437.57936814034
92,193.5156276410279,17.338895930249908,-57.07941820261362,0.5620603879060159,0.3037679162864343,29351.562764102786
93,450.80704693145526,28.835770477112032,-54.86743467913162,0.8209831945717899,0.5255534661998601,55080.704693145526
94,209.83657768682943,18.285606672843112,-57.140017462832425,0.5802615037592299,0.3200140196795925,30983.657768682944
95,1067.1430418984914,44.0340249347827,-50.72401947751265,1.0559030427580491,0.8681099287548415,116714.30418984914
96,502.88717578709435,30.57588674915257,-52.70017863160816,0.8915634245051716,0.5801856377544414,60288.71757870943
97,75.06850431032694,8.67152115754517,-57.26623773483907,0.40341221339132627,0.15142467011185676,17506.850431032693
98,-55.64389157793932,-11.37147502675495,-85.37104896232778,-0.10987204866907917,-0.13320060096453673,4435.610842206068
99,210.2609243637324,18.30964950480054,-59.36893210199058,0.5802556789507302,0.30840456205858946,31026.09243637324
100,133.98511857691838,13.454956657556272,-63.64784897777178,0.4974786194515629,0.21139687944922142,23398.51185769184
101,70.97373367325463,8.290260291933048,-60.689355955432674,0.39071199897663356,0.13660155329413964,17097.373367325465
102,1510.9345400642085,51.09422531199612,-66.85205223300541,1.0851698132531438,0.7642880600570475,161093.45400642086
103,70.2350973647744,8.22066024097583,-63.607337550887124,0.3978099724019322,0.12924075362216098,17023.50973647744
104,-14.70478654226206,-2.334203726737205,-64.27318140293309,0.17571564848483737,-0.03631691594825403,8529.521345773794
105,349.8463773178199,25.019657852106715,-36.23830555607502,0.7660993113978773,0.6904201912363531,44984.637731781986
106,1334.1760165015155,48.508871395867395,-44.10601533823201,1.1307920429982876,1.0998243895729773,143417.60165015154
107,1822.1500296541585,55.109717620891516,-42.86166129370971,1.1777235818139293,1.285757853463774,192215.00296541586
108,15.388104824836457,2.148207416082104,-84.7846024311201,0.2641068952389488,0.025337235234750673,11538.810482483646
109,396.81622945105204,26.877094992004547,-73.08403880985706,0.7701137020576176,0.36775601663080987,49681.622945105206
110,483.96090035925596,29.958879290810824,-48.35511407824764,0.9289840204315382,0.6195596859172278,58396.0900359256
111,150.538611842717,14.612458981565602,-64.57524231173083,0.5121562794252725,0.22628577855001067,25053.8611842717
112,817.4876938788643,38.97720851911588,-53.412104187061615,0.89643807208248,0.729744860502193,91748.76938788642
113,517.3539977336299,31.036487182159256,-65.01095846582882,0.7782377637831792,0.4774039318074769,61735.39977336299
114,216.39485587440603,18.65409780429419,-70.49046640253148,0.632864338678846,0.26463291784411114,31639.485587440602
115,48.93422001045815,6.093609171533942,-65.98173995339795,0.34005210472624614,0.09235296274147635,14893.422001045816
116,1885.2342955478803,55.8553110618871,-52.026365649732696,1.151322068657701,1.0735962499847245,198523.42955478805
117,435.58425971860163,28.300691292827416,-49.67520835901208,0.7827819522197704,0.5697145966312409,53558.42597186016
118,339.754290361466,24.599124868678413,-56.04882508936174,0.72274828820974,0.4388874312612025,43975.4290361466
119,709.6833469632122,36.42136781849366,-59.50330857266714,0.8705953463958903,0.6120897928560535,80968.33469632122
120,373.8504810026181,25.9885115861892,-63.65809814076581,0.7510941557788976,0.4082514612472612,47385.04810026181
121,228.06371057692942,19.29395122809481,-49.41735190738522,0.6219169603557795,0.39042867501792233,32806.371057692944
122,1273.1277671045389,47.55266541818386,-32.12846285810334,1.143418717441857,1.480079069708443,137312.77671045388
123,4468.300834832807,76.38805487787008,-42.56376920836908,1.4396934275235327,1.794673176238591,456830.0834832807
124,277.97100637377713,21.829105087044542,-59.52697885045585,0.6591462159339041,0.3667094401327471,37797.10063737771
125,286.02380300644836,22.211095201662378,-59.25902585546376,0.7287331062037135,0.37481370780269896,38602.380300644836
126,84.41492638469346,9.514093211959995,-62.6089686968937,0.41877275894128924,0.151960548304512,18441.492638469346
127,2144.3585012173853,58.720715798378876,-36.31120660333346,1.1837514264906814,1.6171513230019783,224435.8501217385
128,294.6851176899685,22.61445028159543,-56.710017096977026,0.6600607443917097,0.3987734696486437,39468.51176899685
129,477.8622261827268,29.75643032380311,-82.06391956293541,0.7853372610372692,0.36260064693817956,57786.22261827268
130,678.6234125481075,35.63124990944251,-40.63665294021945,0.9396278172089924,0.8768254108393133,77862.34125481074
131,76.53637416895967,8.806345680067507,-51.69444474682188,0.4042263418526575,0.17035381119184786,17653.637416895966
132,165.0559472626843,15.57516019709344,-51.65150172417909,0.5478841567030517,0.3015432209554209,26505.594726268428
133,195.44178776830617,17.452923972778244,-39.56455542415045,0.5870658015907297,0.44112523913575613,29544.178776830617
134,150.1082328579252,14.583200972775767,-77.2314252634539,0.5243461792361108,0.1888247034549623,25010.82328579252
135,18.646412201572126,2.5714778016740603,-80.38464608609033,0.27370781511810943,0.03198966378380343,11864.641220157213
136,5022.25296600979,79.41156263017261,-27.45624146189941,1.5487475932631378,2.892295463687948,512225.296600979
137,250.5538626110991,20.474362489399,-39.837018593948464,0.6632722574716658,0.5139531825433644,35055.38626110991
138,338.9890398085347,24.566903109661542,-45.81337144587106,0.7465247895067438,0.5362387079214979,43898.90398085347
139,1013.8624669944381,43.03809326597759,-38.40063652601942,1.0779985264253646,1.1207651007768042,111386.24669944381
140,3765.6493209346104,72.06729265620231,-34.044935873685546,1.4397188022197058,2.1168285622151957,386564.93209346104
141,-4.8098964430869255,-0.7293332177228717,-57.95178204343632,0.19669426336232101,-0.012585173259662975,9519.010355691307
142,-69.57872752934472,-16.198226291090013,-80.29777396502189,-0.3097087743456326,-0.20172696565842585,3042.127247065528
143,67.90849335648261,7.999735999968505,-69.6370379659315,0.38763175984478737,0.11487760297734394,16790.84933564826
144,345.9709645035193,24.859130425090314,-56.7596256246255,0.7007482905515439,0.4379720646766393,44597.096450351935
145,7075.753274167776,88.6215903046597,-38.527183579704314,1.703754355735662,2.3002353681348398,717575.3274167776
146,1051.5372691953132,43.74639720072479,-33.621252073090346,1.2214047833231292,1.3011531249824682,115153.72691953133
147,917.4226998897224,41.12738346592588,-46.08469110958555,0.9547409702499609,0.8924304899457478,101742.26998897224
148,321.58337414740544,23.820781020183148,-74.95687032512437,0.7001586061743618,0.3177931644805986,42158.33741474055
149,142.2414090164874,14.040697813665549,-60.68458773214108,0.5068124898250825,0.23137172613976598,24224.14090164874
150,1949.8346658000469,56.59820094725643,-56.76876142086032,1.2733131858012467,0.9969955223729574,204983.4665800047
151,1400.3531334938525,49.50703002268675,-42.45270017025324,1.177776060146845,1.1661691676652526,150035.31334938525
152,186.6198010242649,16.92537100023477,-81.68861620050055,0.5554059253563983,0.20719375339511575,28661.98010242649
153,2586.744491530387,63.018287126638285,-38.85441349035963,1.5153739172298626,1.6219080785320328,268674.44915303873
154,223.0861622931739,19.023420131605985,-45.32155529406802,0.6062665418426991,0.41974332099092576,32308.61622931739
155,382.4793026312965,26.326589873091045,-61.86174887782086,0.7102749452288227,0.42557138054869725,48247.930263129645
156,352.67523830729044,25.136093127703106,-59.78435551417879,0.7295160569268029,0.42044599981916153,45267.52383072904
157,534.2249493975838,31.562163299449185,-53.77729378407917,0.8041662177522666,0.5869050128512269,63422.494939758384
158,-93.17269662825353,-32.87425826758435,-94.03804438117177,-0.7582737142470023,-0.34958466526943655,682.7303371746468
159,1229.396949525379,46.84519490507479,-40.82579221043013,1.0381283578917126,1.147441173060858,132939.6949525379
160,17.5007807166796,2.4237956431632846,-79.21652122008929,0.26668590260650443,0.03059709774971298,11750.07807166796
161,634.8797238186797,34.47167617771172,-52.315658505334206,0.9419885983302995,0.6589169889584191,73487.97238186798
162,2668.1196593084655,63.74220233939558,-36.62347271276369,1.3622713163586302,1.740474008003635,276811.9659308465
163,2303.518496566433,60.34380579126666,-42.85858454374839,1.3060564629104783,1.407974771767603,240351.84965664332
164,153.35412192991592,14.802814046721412,-54.93883444984492,0.5418384548958217,0.26944171995922633,25335.412192991593
165,2476.9420410796965,62.011296976530694,-41.378441397579444,1.3668257179558667,1.4986378143319394,257694.20410796965
166,2769.154192978151,64.61620555445987,-39.68953178056855,1.2686173207575153,1.6280415176400511,286915.4192978151
167,1487.334273251728,50.763451907786816,-45.27382973997704,1.190119694360339,1.121253761816452,158733.42732517282
168,261.1023513984722,21.005921498577628,-45.63416131562689,0.7049217708994823,0.4603113302179697,36110.235139847224
169,462.4328283272869,29.23599900107692,-67.5234729621793,0.7612054613749037,0.43297534499524853,56243.28283272869
170,-75.26817650133025,-18.73563512030003,-90.60220538185727,-0.22578987711812423,-0.2067900559521233,2473.182349866976
171,399.2783371288487,26.970269840252904,-38.66149336515193,0.7813138165598585,0.6976003121639096,49927.83371288487
172,11.93643728814202,1.6885687915621395,-59.38826926013326,0.23161151235247993,0.028432699127261124,11193.643728814202
173,340.56501206577076,24.6332092000233,-67.3162454690818,0.7027334814142202,0.36593260703075414,44056.50120657707
174,2413.536426722689,61.41304728869077,-42.528272498157754,1.3516005927262886,1.444052242925011,251353.6426722689
175,1980.5733891900854,56.944711444259966,-44.59971449290531,1.2316316170103931,1.276795425524942,208057.33891900853
176,536.4522401955742,31.63067028880848,-50.15093311694429,0.8885332189902831,0.6307095067413921,63645.22401955742
177,486.0105719447198,30.02651516254522,-26.859187467057772,0.8419942612226976,1.1179234367894453,58601.05719447198
178,759.1651295478644,37.628350384466415,-48.31663355354446,0.9187985760923516,0.7787866748366626,85916.51295478643
179,1800.8135109585662,54.85282257796194,-39.78858483889299,1.1541753321521069,1.3786070251069547,190081.35109585663
180,-7.087114382223536,-1.0856359859816478,-54.38791134830212,0.12800488054483147,-0.019960979546156797,9291.288561777646
181,2915.1120566808772,65.83364275309762,-45.470026496468186,1.3280318022023196,1.447847028596105,301511.2056680877
182,251.86847639528662,20.541345460825223,-70.13641136713795,0.6207452178984396,0.2928770528805493,35186.84763952866
183,1294.679414118006,47.89429182834357,-41.69864512200164,1.1621141604191478,1.1485814871973594,139467.9414118006
184,993.8183336391187,42.652900677832605,-39.0933554031766,0.9361391410101366,1.0910524368641625,109381.83336391188
185,134.00473075822242,13.456368753928638,-55.62632785679823,0.5109256087783451,0.24190647257122697,23400.473075822243
186,110.08233119859119,11.653923834071911,-54.74616422798045,0.46349311825333916,0.21287197008983613,21008.23311985912
187,186.22206038319575,16.901262068624014,-57.0274095446166,0.5802998786545293,0.29637085400838614,28622.206038319575
188,280.5339296293455,21.951424819376086,-55.864016271291774,0.6738189858470975,0.392943907089917,38053.39296293455
189,6.783718461590538,0.979431847513923,-78.25733016629876,0.25144515425670844,0.01251552851895926,10678.371846159054
190,237.29377102427142,19.786488944456316,-52.78051913873233,0.621957439679701,0.37488242380579856,33729.37710242714
191,1430.6364995256035,49.951342988776034,-52.77815715149298,1.0675249348200566,0.9464396955997737,153063.64995256034
192,514.8701708731284,30.95806424029275,-64.01848394638127,0.8052295125591321,0.48358009018491754,61487.01708731284
193,813.1358227756986,38.879120316080915,-63.15618869394396,0.9244726075078838,0.6156027005443574,91313.58227756985
194,50.11940129110213,6.218557808451264,-68.81823785127071,0.3471137691116482,0.0903620610264789,15011.940129110213
195,479.1575201182143,29.79957999861471,-80.9008554133777,0.7876456365889809,0.3683469086494613,57915.75201182143
196,636.0604036224131,34.503736546296,-58.61535808080948,0.8312151118941965,0.5886466904924093,73606.04036224131
197,731.7827417729698,36.967973833504296,-56.131337381713564,0.9064756598315448,0.6585977736840402,83178.27417729697
198,5136.834674149741,80.00193250026086,-36.636248763885504,1.5783519546109253,2.1836824238163666,523683.46741497406
199,-38.99880728441221,-7.076981115936909,-66.38048204338958,0.01502204356241293,-0.10661237909226152,6100.1192715587795
200,636.4380348818158,34.513981563366535,-30.020991192182194,0.9051741362101314,1.1496616265073343,73643.80348818158
201,2.226073027467246,0.3274753620068127,-51.36417414055524,0.2070321920452988,0.00637555976487998,10222.607302746725
202,215.66852307212687,18.61360922406119,-59.30553360431239,0.5962656225920513,0.31385956912978025,31566.852307212688
203,6.18675135998441,0.895402110861232,-69.58033711385072,0.22643005190438015,0.012868608402918941,10618.675135998441
204,-28.832866783961254,-4.925534337013815,-66.52897885883402,0.0549316162995428,-0.07403592271369697,7116.713321603875
205,2652.425361577725,63.604009005989724,-41.56601620487536,1.238378384357498,1.5301925662659364,275242.5361577725
206,-16.6664109950879,-2.6710601677943147,-57.11011970514105,0.12478844306595496,-0.04677034791005465,8333.35890049121
207,-22.494761032847745,-3.713376870361851,-49.48139921808612,0.05604298346578599,-0.07504591480922718,7750.523896715225
208,40.747464576283555,5.2066113762953,-67.55169840344703,0.3266434173509712,0.07707595070666079,14074.746457628355
209,386.13324045046727,26.46820182174141,-38.71118125953078,0.7554113835298296,0.6837353178217696,48613.32404504673
210,133.13453058155403,13.393616295861687,-76.37832348493724,0.5040319170329424,0.17535886734281456,23313.453058155403
211,123.9368798010478,12.717857828150114,-58.27724908703276,0.4819193278576543,0.21823023611078374,22393.68798010478
212,120.1864518400646,12.435509981009641,-46.91661923584067,0.4826023267587629,0.26505554286635113,22018.64518400646
213,83.45064113106,9.428868205037189,-75.53710395652955,0.4198824966547647,0.12482432753131968,18345.064113106
214,183.38839064454243,16.728669549642163,-44.35239678160521,0.5753194529033624,0.3771762241399374,28338.83906445424
215,288.73119462479156,22.337998578554807,-48.14943290638079,0.678119478856987,0.46393066813450595,38873.11946247915
216,263.3535100676485,21.117646741364382,-51.23706466873749,0.6907057609882262,0.412155670468168,36335.351006764846
217,380.893354469066,26.264840526468692,-57.60606325040436,0.7603442579289914,0.45593882040332495,48089.3354469066
218,342.9507827595908,24.733202768842254,-58.01350242637042,0.7284346074343165,0.4263352794503856,44295.07827595908
219,186.44029754426833,16.914493979251112,-49.770398694238885,0.5932976645401986,0.3398504818730542,28644.029754426832
220,256.66865541591915,20.784131208522716,-44.14830263130802,0.6263377046927807,0.4707798481426448,35666.86554159191
221,1242.123031849198,47.05309527977462,-49.45717979203594,1.179390078848162,0.9513905863138511,134212.30318491982
222,1409.3139090478435,49.639290707194284,-23.124417031921986,1.2112882437932173,2.146618037491279,150931.39090478435
223,228.8174898105157,19.33461415642399,-52.772797082953396,0.655697982836735,0.3663746328630633,32881.74898105157
224,14.902286382835573,2.084227712527764,-76.7734580077261,0.28735509213623717,0.027147763909735806,11490.228638283557
225,282.01079271817906,22.02159230966454,-76.39087708954412,0.6476686393321295,0.28827515992323527,38201.07927181791
226,156.7265280405297,15.028463890752363,-57.85485858907816,0.5270829424093325,0.25976148343035504,25672.65280405297
227,116.17117138151679,12.12864703996004,-70.5022707566424,0.47579125052369464,0.17203200563319918,21617.11713815168
228,915.6282711779489,41.090393739593225,-39.12592941621737,0.9669320733452745,1.0502087580457988,101562.82711779489
229,557.5316328620418,32.2691168358981,-73.17220277623748,0.8201661064521601,0.44100239724336177,65753.16328620417
230,3446.858948257881,69.88213564233277,-45.33744030278713,1.3363683710898466,1.5413780569794706,354685.89482578804
231,61.06131338792618,7.334082855414503,-51.33076082258998,0.3735198570533837,0.14287890414799526,16106.131338792617
232,2452.3278644733386,61.78055976458157,-58.58909295181643,1.234251374092214,1.0544720297238566,255232.78644733384
233,4309.678716224161,75.46482650445621,-21.964153643208785,1.5260925617141177,3.435817638609061,440967.871622416
234,2160.750733018519,58.89232938408875,-56.79844155006116,1.1908795594686705,1.0368652339198792,226075.0733018519
235,341.47603601525634,24.671446765734963,-47.12233489190222,0.7226889157811861,0.5235616363732997,44147.60360152563
236,117.76639374228282,12.251136386310279,-69.46426473834647,0.47725813409813517,0.17636602694143633,21776.63937422828
237,372.5546894768395,25.93729039846231,-44.105809359276925,0.7779506842067387,0.5880697072619716,47255.46894768395
238,111.34273669707406,11.75314556524103,-60.97736950770673,0.4715526779042236,0.19274602463386992,21134.273669707407
239,930.5554691147613,41.396419562766475,-61.967168342010424,0.9536179526229789,0.668037941225433,103055.54691147612
240,20.004618242535788,2.744997757509249,-51.83050760105207,0.25898520078785625,0.05296104330364556,12000.461824253578
241,549.2658827292399,32.0208726710328,-56.56835726609639,0.8462271864331945,0.5660562586324943,64926.588272924
242,5515.088127295907,81.87575652691916,-55.668219726679936,1.6576031857456512,1.4707809398057474,561508.8127295907
243,17.650921944116792,2.44321982035296,-47.304118134486934,0.2590190637321437,0.05164919919671301,11765.09219441168
244,62.87531488120042,7.5127438158179904,-67.85021209357058,0.39385846029110205,0.11072542861704468,16287.531488120041
245,42.31484294728312,5.379770400075978,-77.06011802603255,0.33473066775585,0.06981264158275201,14231.484294728312
246,478.37898915439877,29.773654932994088,-42.26456603301256,0.8232331837174189,0.704459023895764,57837.89891543987
247,832.5248665018064,39.31311444469896,-36.60574823262234,0.9669403987148985,1.0739601385791062,93252.48665018064
248,765.5295914555802,37.779270120445155,-42.99942575125934,0.9000104913790987,0.8785994105825634,86552.95914555802
249,254.87554499491156,20.693765817140665,-70.47316105700975,0.6148842840003126,0.293640380348489,35487.554499491154
250,255.11709083085557,20.705961361792347,-53.20542221820512,0.669632429344976,0.38917013527067656,35511.70908308556
251,79.97862325105399,9.118812390673492,-66.25999252988564,0.4134692535158128,0.1376216936118817,17997.862325105398
252,4883.108331215994,78.67932266480409,-42.6634184336699,1.4407893632208653,1.8441870237643805,498310.8331215994
253,393.07792610802704,26.734869896088952,-50.12354887135275,0.7656683558605671,0.5333794293916967,49307.7926108027
254,365.1242345207711,25.64124220207342,-64.23632707336216,0.777506848832303,0.39917042848339407,46512.42345207711
255,1066.6229489875248,44.02449207832733,-33.20879627837069,1.1741681979535434,1.3256876795320953,116662.29489875247
256,1143.225928633862,45.3910862671411,-50.54215324072767,0.9786469064027837,0.898083745085958,124322.59286338619
257,1368.0862281008474,49.025131398503596,-35.347143154758065,1.1150558734497658,1.3869616331894234,146808.62281008475
258,317.12738901239004,23.625556105744838,-44.186297282219925,0.7177410621179213,0.5346806036913959,41712.738901239005
259,52.96563663662823,6.515228034810727,-45.53528204509701,0.3521407234588483,0.14308087579996115,15296.563663662822
260,5775.075533088073,83.10230311994368,-37.669479801454244,1.4802007915166857,2.2060910731433965,587507.5533088073
261,971.6251821806331,42.21933408735721,-39.21904588625454,1.112676351809081,1.0765007952973737,107162.51821806331
262,84.11202670540203,9.487363433789731,-62.04478375711151,0.41840524718589645,0.15291154000842658,18411.202670540202
