sim,total_ret,annual_ret,max_dd,sharpe,calmar,final_nav
232,41.45992489364856,5.285524234522931,-69.32350936940375,0.32598921164913647,0.07624432580811787,14145.992489364857
233,65.12095968062852,7.73158507518632,-53.54623191749057,0.38034262926221896,0.14439083383308698,16512.09596806285
234,67.81636088139098,7.990933967926805,-59.63158595521385,0.3890191346425057,0.13400505520561495,16781.636088139097
235,527.3774598401923,31.35025750030216,-53.331058602916116,0.8782815406138971,0.5878424003117002,62737.745984019224
236,1427.028415753241,49.89880059207006,-40.64678745227836,1.1675798163671711,1.2276197879267603,152702.8415753241
237,3511.3795339170815,70.33752381175971,-32.92681210654999,1.4397097448493186,2.136177762491856,361137.95339170814
238,1617.6058916012948,52.53969306849482,-39.15450967230161,1.2812071351582204,1.3418554722870673,171760.5891601295
239,215.00467179408838,18.576534159512125,-69.37190721707354,0.5880181566707774,0.26778179964670396,31500.46717940884
240,140.47013674308886,13.916483535228764,-64.95133526793586,0.5405760907958059,0.2142601607468235,24047.013674308884
241,311.02866979157835,23.355461191145555,-74.28175534835756,0.6715557582949933,0.31441719546900776,41102.866979157836
242,2120.1415745105955,58.46522046061804,-60.7920948408832,1.2006184693425892,0.9617240631967774,222014.15745105955
243,1363.9828211485058,48.96320317311547,-48.579445602489976,1.0955928652509803,1.0078995872815357,146398.28211485056
244,1264.8150674977178,47.419675411237996,-41.43899529786542,1.1297684236357801,1.1443249304280467,136481.50674977177
245,83.4096380314337,9.425235840796532,-48.40008086703703,0.41549955306052583,0.19473595233630295,18340.96380314337
246,651.44769589611,34.91761109122089,-55.729048602866,0.925943093785418,0.6265603301439667,75144.769589611
247,1019.9236009830369,43.15340905688174,-41.81180435385058,1.011234399911665,1.0320867449698474,111992.36009830369
248,273.90638295422383,21.633658237986776,-40.893277443926586,0.6637158414933224,0.5290272531383952,37390.63829542238
249,224.1930764965307,19.083886532308235,-51.75649335252969,0.6073942120723913,0.36872448839070116,32419.30764965307
250,102.87540850589055,11.076644644455502,-55.72704825276884,0.4526816631464209,0.1987660389657396,20287.540850589055
251,90.30174120138427,10.026300135018928,-66.21029183063398,0.43192127928049523,0.1514311424674916,19030.17412013843
252,35.970323298012104,4.668523887870402,-74.55468521996897,0.3155128530828066,0.06261878611781689,13597.03232980121
253,832.5895768947154,39.314549972093495,-56.57205880626943,0.9550945432212027,0.6949464241124026,93258.95768947154
254,1031.9916337105947,43.38143520273186,-58.42325000122358,0.9830215271784206,0.7425371782949991,113199.16337105948
255,448.91977443389874,28.77012199301361,-46.22487223511863,0.7928347552455879,0.6223948407402186,54891.97744338988
256,1172.7951810818429,45.89946891786332,-50.94708915747582,1.0409686313632283,0.900924266271416,127279.51810818429
257,1764.0923150966614,54.404887162284574,-38.57618114353601,1.2304995808385586,1.4103233018284622,186409.23150966613
258,1423.8257278476347,49.85207309847526,-51.92618154135242,1.1083939838887744,0.960056596088711,152382.57278476347
259,10.555667047466821,1.5013139543279763,-61.44789613692455,0.21911982383014342,0.02443230848754518,11055.566704746681
260,1001.2648305404216,42.796698000059564,-47.97316430603391,0.9675441712888009,0.892096625668629,110126.48305404217
261,5023.299392741271,79.41700488858825,-47.42760526489177,1.4212511959641176,1.6744890332334912,512329.9392741271
