atr_stop,atr_take,hold_days,long_pct,short_pct,return_pct,annual_pct,win_rate,profit_factor,max_dd,sharpe,calmar,trades,score
2.5,3.5,14,0.3,0.75,-6.112878735095212,-1.0460134523058273,48.275862068965516,1.0287268704687509,-43.35802820247694,0.07086807817962913,-0.024125023569362206,29,0.30277108799575736
2.0,3.0,14,0.25,0.75,-6.820827593763425,-1.1707936274022002,42.857142857142854,1.2713008377041364,-43.397065209022706,0.07380516085146159,-0.026978636038244814,28,0.30096599074782093
2.0,3.5,10,0.25,0.7,-8.304070281500945,-1.4348067553243915,46.875,1.0949410740893366,-40.48909264186746,0.09119546041414271,-0.035436871060941975,64,0.30093491200287165
2.0,3.5,14,0.3,0.7,-6.78603293501983,-1.1646424347555029,48.148148148148145,1.022490945997575,-43.293488162006696,0.05785390887693386,-0.02690109954636468,27,0.2947131348818047
2.0,3.0,14,0.25,0.7,-8.524403710791862,-1.4743285789644012,41.37931034482759,1.335241672565788,-43.90552226876203,0.06481518215250785,-0.033579570468140384,29,0.2902789905881854
2.5,3.5,14,0.25,0.7,-8.054851005089878,-1.3901988593849834,44.827586206896555,1.1617310507624405,-43.45588304138509,0.05661947673861832,-0.03199103923537882,29,0.288885925909564
2.5,3.0,14,0.25,0.75,-8.833342939986593,-1.529877676151692,45.16129032258064,1.1481523474023048,-45.97295544232916,0.048861819621537905,-0.033277775192653195,31,0.28306136647085944
2.0,2.5,10,0.25,0.75,-9.018078289716696,-1.5631691685397575,44.18604651162791,1.2020604178563727,-39.119724475315685,0.05232004540060707,-0.039958593510189676,43,0.2818862052380358
1.5,2.0,10,0.25,0.7,-9.557762038767892,-1.6607502482251957,47.82608695652174,1.039515130458602,-47.471752237525465,0.04749532740450313,-0.03498396772707298,46,0.2798296545273757
1.5,3.0,10,0.25,0.75,-10.114810182523813,-1.761981225556497,48.275862068965516,1.0186587207734672,-35.695470612888904,0.05135246725110169,-0.04936147907012834,58,0.2753881126318307
2.5,3.0,14,0.3,0.75,-11.906205779328877,-2.091110378712824,45.16129032258064,1.127996890347496,-49.98519426509077,0.020629595186096004,-0.041834595412850825,31,0.2599828421125965
1.5,3.5,10,0.3,0.75,-13.429070020215086,-2.375318095458556,46.666666666666664,1.073764773836397,-37.679948157194204,0.04283688668472279,-0.0630393143204216,60,0.2579357503171174
2.0,3.0,10,0.25,0.75,-10.427056110588873,-1.8189537612439022,47.22222222222222,1.029302899428694,-40.05842027543603,0.0055109987656394585,-0.0454075260266639,36,0.25730097336648994
2.0,3.5,10,0.25,0.75,-10.958215247474723,-1.9162506350503428,47.22222222222222,1.0248081217820209,-40.20446202041486,0.0057122469258026835,-0.04766263590537082,36,0.25511146225628567
2.5,3.0,14,0.3,0.7,-11.928003075732658,-2.0951493620688266,45.16129032258064,1.1213062681264108,-49.06471874223227,0.008709597818064874,-0.04270175017360152,31,0.25488930484794753
2.5,3.5,10,0.3,0.75,-14.065684452130538,-2.4953637558159047,46.34146341463415,1.063225846752776,-45.628524522504215,0.026120749063633753,-0.054688679547049104,41,0.25184464240494714
1.5,2.5,10,0.3,0.7,-14.229806547310291,-2.526432192011807,51.162790697674424,0.8717372240669494,-37.54530387546999,0.005895489544842549,-0.06729023156641534,43,0.23948170670608152
2.5,3.0,10,0.3,0.75,-14.578349076104919,-2.592576216856035,46.15384615384615,1.0583764064706318,-36.39799274373032,-0.000736367185797316,-0.0712285491980218,39,0.2346018411379598
1.5,2.5,10,0.25,0.7,-18.86748261136246,-3.425521522873576,49.25373134328358,0.9501093119357413,-41.64274867847219,0.005452611211810797,-0.08225973624657605,67,0.2209006757766641
1.5,3.5,10,0.25,0.75,-21.8652260154527,-4.029744480805297,46.875,1.0288003767739649,-44.01681174836831,-0.012696512973092794,-0.09155012189074958,64,0.2018606801971799
2.5,3.5,10,0.25,0.75,-19.67235339250755,-3.5858991287587183,46.15384615384615,1.0228451996511578,-40.09480463683916,-0.04397825330601432,-0.08943550570300046,39,0.19656098678917147
2.5,3.0,10,0.25,0.75,-21.633710025335425,-3.9823982278481274,46.15384615384615,1.0081741448877415,-41.78470592127659,-0.06507789609152274,-0.0953075566775811,39,0.1804754444841103
1.5,2.5,10,0.25,0.75,-22.34263535260922,-4.127747483406575,50.0,0.8540985079781992,-43.03693792356407,-0.07282814983251218,-0.09591173727874593,38,0.17506731282554366
1.5,2.5,10,0.3,0.75,-22.90049461916317,-4.242903441843238,48.717948717948715,0.9006042415574066,-43.318048617956414,-0.07323080322409171,-0.09794770487617137,39,0.17262188339002238
2.0,3.0,10,0.3,0.7,-34.70614202364211,-6.859546718885412,47.5,0.862172191479263,-49.35465896373031,-0.18979397957770108,-0.13898478609539877,40,0.07826854626937363
2.0,3.5,10,0.3,0.7,-35.38153079612658,-7.020851499870629,47.5,0.8576801795502336,-49.67424544484644,-0.19744483320802378,-0.14133785902527526,40,0.07247611662082817
1.5,3.0,10,0.3,0.7,-34.808576409435986,-6.88392166621391,38.46153846153847,1.0049756649123698,-41.65194809851935,-0.3612553290924084,-0.16527250177906136,26,0.0014903886010102785
1.5,3.5,10,0.3,0.7,-34.808576409435986,-6.88392166621391,38.46153846153847,1.0049756649123698,-41.65194809851935,-0.3612553290924084,-0.16527250177906136,26,0.0014903886010102785
1.5,3.5,10,0.25,0.7,-35.26071913587363,-6.991894900956186,40.0,0.9069308375790383,-42.056627821955814,-0.3814613673673203,-0.16624953694708833,25,-0.008241565438675547
1.5,3.0,10,0.25,0.7,-35.26071913587363,-6.991894900956186,40.0,0.9069308375790383,-42.056627821955814,-0.3814613673673203,-0.16624953694708833,25,-0.008241565438675547
2.5,3.0,7,0.25,0.75,-26.175209475000027,-4.933240392337435,20.0,1.493596352413281,-35.76523785353748,-0.4760715522444799,-0.1379339461557501,10,-0.010334433169517099
2.5,3.0,7,0.3,0.75,-26.175209475000027,-4.933240392337435,20.0,1.493596352413281,-35.76523785353748,-0.4760715522444799,-0.1379339461557501,10,-0.010334433169517099
2.5,3.5,7,0.3,0.75,-26.175209475000027,-4.933240392337435,20.0,1.493596352413281,-35.76523785353748,-0.4760715522444799,-0.1379339461557501,10,-0.010334433169517099
2.5,3.5,7,0.25,0.75,-26.175209475000027,-4.933240392337435,20.0,1.493596352413281,-35.76523785353748,-0.4760715522444799,-0.1379339461557501,10,-0.010334433169517099
1.5,2.0,7,0.3,0.7,-29.69786500949762,-5.704942014571568,30.76923076923077,0.9717666239324246,-38.10307312518388,-0.5115427154149579,-0.14972393423041086,13,-0.03862786146359931
1.5,2.0,7,0.25,0.7,-29.69786500949762,-5.704942014571568,30.76923076923077,0.9717666239324246,-38.10307312518388,-0.5115427154149579,-0.14972393423041086,13,-0.03862786146359931
